vm_id,current_size,current_cost,recommended_size,new_cost,monthly_savings
vm-101086,Standard_E2s_v3,116.59,Standard_B4ms,60.74,55.85
vm-100961,Standard_E2s_v3,116.57,Standard_B1s,7.59,108.97999999999999
vm-103566,Standard_E2s_v3,116.55,Standard_B4ms,60.74,55.809999999999995
vm-101280,Standard_E2s_v3,116.55,Standard_B4ms,60.74,55.809999999999995
vm-104922,Standard_E2s_v3,116.55,Standard_B2s,30.37,86.17999999999999
vm-100161,Standard_E2s_v3,116.52,Standard_B1s,7.59,108.92999999999999
vm-100838,Standard_E2s_v3,116.49,Standard_B4ms,60.74,55.74999999999999
vm-104537,Standard_E2s_v3,116.49,Standard_B4ms,60.74,55.74999999999999
vm-102696,Standard_F4s_v2,113.23,Standard_B2s,30.37,82.86
vm-102667,Standard_F4s_v2,113.21,Standard_B2s,30.37,82.83999999999999
vm-100207,Standard_F4s_v2,113.21,Standard_B2s,30.37,82.83999999999999
vm-101404,Standard_F4s_v2,113.0,Standard_B2s,30.37,82.63
vm-102273,Standard_F4s_v2,112.99,Standard_B2s,30.37,82.61999999999999
vm-102333,Standard_F4s_v2,112.9,Standard_B2s,30.37,82.53
vm-102252,Standard_F4s_v2,112.82,Standard_B2s,30.37,82.44999999999999
vm-103329,Standard_F4s_v2,112.77,Standard_B2s,30.37,82.39999999999999
vm-103170,Standard_F4s_v2,112.77,Standard_B2s,30.37,82.39999999999999
vm-103069,Standard_F4s_v2,112.75,Standard_B2s,30.37,82.38
vm-104646,Standard_F4s_v2,112.74,Standard_B2s,30.37,82.36999999999999
vm-103746,Standard_F4s_v2,112.73,Standard_B2s,30.37,82.36
vm-100683,Standard_F4s_v2,112.71,Standard_B2s,30.37,82.33999999999999
vm-103684,Standard_F4s_v2,112.69,Standard_B2s,30.37,82.32
vm-100547,Standard_F4s_v2,112.6,Standard_B2s,30.37,82.22999999999999
vm-103868,Standard_F4s_v2,112.48,Standard_B2s,30.37,82.11
vm-101335,Standard_F4s_v2,112.38,Standard_B2s,30.37,82.00999999999999
vm-104668,Standard_F4s_v2,112.34,Standard_B2s,30.37,81.97
vm-101776,Standard_F4s_v2,112.33,Standard_B2s,30.37,81.96
vm-101442,Standard_F4s_v2,112.31,Standard_B2s,30.37,81.94
vm-100156,Standard_F4s_v2,112.29,Standard_B2s,30.37,81.92
vm-103927,Standard_F4s_v2,112.24,Standard_B2s,30.37,81.86999999999999
vm-101124,Standard_F4s_v2,112.23,Standard_B2s,30.37,81.86
vm-101153,Standard_F4s_v2,112.23,Standard_B2s,30.37,81.86
vm-101449,Standard_F4s_v2,112.23,Standard_B2s,30.37,81.86
vm-103339,Standard_F4s_v2,112.23,Standard_B2s,30.37,81.86
vm-100185,Standard_F4s_v2,112.2,Standard_B2s,30.37,81.83
vm-102404,Standard_F4s_v2,112.07,Standard_B2s,30.37,81.69999999999999
vm-102812,Standard_F4s_v2,112.05,Standard_B2s,30.37,81.67999999999999
vm-104557,Standard_F4s_v2,112.01,Standard_B2s,30.37,81.64
vm-104365,Standard_F4s_v2,111.99,Standard_B2s,30.37,81.61999999999999
vm-104548,Standard_F4s_v2,111.97,Standard_B2s,30.37,81.6
vm-100970,Standard_F4s_v2,111.97,Standard_B2s,30.37,81.6
vm-101995,Standard_F4s_v2,111.88,Standard_B2s,30.37,81.50999999999999
vm-103701,Standard_F4s_v2,111.83,Standard_B2s,30.37,81.46
vm-100212,Standard_F4s_v2,111.82,Standard_B2s,30.37,81.44999999999999
vm-103417,Standard_F4s_v2,111.81,Standard_B2s,30.37,81.44
vm-103538,Standard_F4s_v2,111.75,Standard_B2s,30.37,81.38
vm-102893,Standard_F4s_v2,111.74,Standard_B2s,30.37,81.36999999999999
vm-101537,Standard_F4s_v2,111.62,Standard_B2s,30.37,81.25
vm-104430,Standard_F4s_v2,111.6,Standard_B2s,30.37,81.22999999999999
vm-104008,Standard_F4s_v2,111.57,Standard_B2s,30.37,81.19999999999999
vm-102184,Standard_F4s_v2,111.57,Standard_B2s,30.37,81.19999999999999
vm-101456,Standard_F4s_v2,111.53,Standard_B2s,30.37,81.16
vm-100709,Standard_F4s_v2,111.5,Standard_B2s,30.37,81.13
vm-102751,Standard_F4s_v2,111.43,Standard_B2s,30.37,81.06
vm-104474,Standard_F4s_v2,111.42,Standard_B2s,30.37,81.05
vm-103211,Standard_F4s_v2,111.39,Standard_B2s,30.37,81.02
vm-100647,Standard_F4s_v2,111.39,Standard_B2s,30.37,81.02
vm-102931,Standard_F4s_v2,111.37,Standard_B2s,30.37,81.0
vm-100504,Standard_F4s_v2,111.37,Standard_B2s,30.37,81.0
vm-104322,Standard_F4s_v2,111.36,Standard_B2s,30.37,80.99
vm-101217,Standard_F4s_v2,111.36,Standard_B2s,30.37,80.99
vm-101615,Standard_F4s_v2,111.21,Standard_B2s,30.37,80.83999999999999
vm-101457,Standard_F4s_v2,111.15,Standard_B2s,30.37,80.78
vm-100277,Standard_F4s_v2,111.13,Standard_B2s,30.37,80.75999999999999
vm-100045,Standard_F4s_v2,111.0,Standard_B2s,30.37,80.63
vm-101459,Standard_F4s_v2,111.0,Standard_B2s,30.37,80.63
vm-103204,Standard_F4s_v2,110.93,Standard_B2s,30.37,80.56
vm-102029,Standard_F4s_v2,110.83,Standard_B2s,30.37,80.46
vm-104071,Standard_F4s_v2,110.8,Standard_B2s,30.37,80.42999999999999
vm-101147,Standard_F4s_v2,110.77,Standard_B2s,30.37,80.39999999999999
vm-102114,Standard_F4s_v2,110.68,Standard_B2s,30.37,80.31
vm-103451,Standard_F4s_v2,110.65,Standard_B2s,30.37,80.28
vm-104022,Standard_F4s_v2,110.61,Standard_B2s,30.37,80.24
vm-101005,Standard_F4s_v2,110.6,Standard_B2s,30.37,80.22999999999999
vm-102055,Standard_F4s_v2,110.53,Standard_B2s,30.37,80.16
vm-103845,Standard_F4s_v2,110.5,Standard_B2s,30.37,80.13
vm-103892,Standard_F4s_v2,110.49,Standard_B2s,30.37,80.11999999999999
vm-102058,Standard_F4s_v2,110.48,Standard_B2s,30.37,80.11
vm-104051,Standard_F4s_v2,110.46,Standard_B2s,30.37,80.08999999999999
vm-104752,Standard_F4s_v2,110.32,Standard_B2s,30.37,79.94999999999999
vm-102587,Standard_F4s_v2,110.29,Standard_B2s,30.37,79.92
vm-102234,Standard_F4s_v2,110.28,Standard_B2s,30.37,79.91
vm-103126,Standard_F4s_v2,110.22,Standard_B2s,30.37,79.85
vm-101384,Standard_F4s_v2,110.2,Standard_B2s,30.37,79.83
vm-103854,Standard_F4s_v2,110.19,Standard_B2s,30.37,79.82
vm-103389,Standard_F4s_v2,110.14,Standard_B2s,30.37,79.77
vm-104255,Standard_F4s_v2,110.13,Standard_B2s,30.37,79.75999999999999
vm-104105,Standard_F4s_v2,110.05,Standard_B2s,30.37,79.67999999999999
vm-101861,Standard_F4s_v2,110.05,Standard_B2s,30.37,79.67999999999999
vm-104625,Standard_F4s_v2,110.01,Standard_B2s,30.37,79.64
vm-102346,Standard_F4s_v2,109.9,Standard_B2s,30.37,79.53
vm-101142,Standard_F4s_v2,109.78,Standard_B1s,7.59,102.19
vm-104571,Standard_F4s_v2,109.6,Standard_B2s,30.37,79.22999999999999
vm-101611,Standard_F4s_v2,109.43,Standard_B2s,30.37,79.06
vm-102370,Standard_F4s_v2,109.36,Standard_B2s,30.37,78.99
vm-104588,Standard_F4s_v2,109.19,Standard_B2s,30.37,78.82
vm-102769,Standard_F4s_v2,109.12,Standard_B2s,30.37,78.75
vm-101784,Standard_F4s_v2,109.05,Standard_B2s,30.37,78.67999999999999
vm-102831,Standard_F4s_v2,109.04,Standard_B2s,30.37,78.67
vm-101625,Standard_F4s_v2,108.97,Standard_B2s,30.37,78.6
vm-103311,Standard_F4s_v2,108.87,Standard_B2s,30.37,78.5
vm-101337,Standard_F4s_v2,108.85,Standard_B2s,30.37,78.47999999999999
vm-103774,Standard_F4s_v2,108.83,Standard_B2s,30.37,78.46
vm-103697,Standard_F4s_v2,108.76,Standard_B2s,30.37,78.39
vm-104464,Standard_F4s_v2,108.73,Standard_B2s,30.37,78.36
vm-104953,Standard_F4s_v2,108.72,Standard_B2s,30.37,78.35
vm-101880,Standard_F4s_v2,108.66,Standard_B2s,30.37,78.28999999999999
vm-100881,Standard_F4s_v2,108.65,Standard_B2s,30.37,78.28
vm-103147,Standard_F4s_v2,108.59,Standard_B2s,30.37,78.22
vm-104038,Standard_F4s_v2,108.59,Standard_B2s,30.37,78.22
vm-101234,Standard_F4s_v2,108.58,Standard_B2s,30.37,78.21
vm-101617,Standard_F4s_v2,108.5,Standard_B2s,30.37,78.13
vm-102168,Standard_F4s_v2,108.32,Standard_B2s,30.37,77.94999999999999
vm-104145,Standard_F4s_v2,108.29,Standard_B2s,30.37,77.92
vm-103867,Standard_F4s_v2,108.25,Standard_B1s,7.59,100.66
vm-104264,Standard_F4s_v2,108.21,Standard_B2s,30.37,77.83999999999999
vm-101206,Standard_F4s_v2,108.1,Standard_B2s,30.37,77.72999999999999
vm-103467,Standard_F4s_v2,108.09,Standard_B2s,30.37,77.72
vm-103736,Standard_F4s_v2,108.07,Standard_B2s,30.37,77.69999999999999
vm-101810,Standard_F4s_v2,108.04,Standard_B2s,30.37,77.67
vm-101463,Standard_F4s_v2,108.0,Standard_B2s,30.37,77.63
vm-102410,Standard_F4s_v2,107.99,Standard_B2s,30.37,77.61999999999999
vm-104556,Standard_F4s_v2,107.95,Standard_B2s,30.37,77.58
vm-103567,Standard_F4s_v2,107.9,Standard_B2s,30.37,77.53
vm-102540,Standard_F4s_v2,107.89,Standard_B2s,30.37,77.52
vm-102160,Standard_F4s_v2,107.88,Standard_B2s,30.37,77.50999999999999
vm-102850,Standard_F4s_v2,107.84,Standard_B2s,30.37,77.47
vm-103620,Standard_F4s_v2,107.74,Standard_B2s,30.37,77.36999999999999
vm-102530,Standard_F4s_v2,107.74,Standard_B2s,30.37,77.36999999999999
vm-104132,Standard_F4s_v2,107.73,Standard_B2s,30.37,77.36
vm-102374,Standard_F4s_v2,107.72,Standard_B2s,30.37,77.35
vm-103359,Standard_F4s_v2,107.69,Standard_B2s,30.37,77.32
vm-100886,Standard_F4s_v2,107.68,Standard_B2s,30.37,77.31
vm-102389,Standard_F4s_v2,107.64,Standard_B2s,30.37,77.27
vm-103778,Standard_F4s_v2,107.64,Standard_B2s,30.37,77.27
vm-104182,Standard_F4s_v2,107.59,Standard_B2s,30.37,77.22
vm-100543,Standard_F4s_v2,107.51,Standard_B2s,30.37,77.14
vm-101218,Standard_F4s_v2,107.23,Standard_B2s,30.37,76.86
vm-104218,Standard_F4s_v2,107.17,Standard_B2s,30.37,76.8
vm-104125,Standard_F4s_v2,107.12,Standard_B2s,30.37,76.75
vm-103839,Standard_F4s_v2,107.03,Standard_B2s,30.37,76.66
vm-103373,Standard_F4s_v2,106.93,Standard_B2s,30.37,76.56
vm-101934,Standard_F4s_v2,106.91,Standard_B2s,30.37,76.53999999999999
vm-103054,Standard_F4s_v2,106.86,Standard_B2s,30.37,76.49
vm-100894,Standard_F4s_v2,106.82,Standard_B2s,30.37,76.44999999999999
vm-104126,Standard_F4s_v2,106.8,Standard_B2s,30.37,76.42999999999999
vm-101433,Standard_F4s_v2,106.77,Standard_B2s,30.37,76.39999999999999
vm-104982,Standard_F4s_v2,106.75,Standard_B2s,30.37,76.38
vm-101566,Standard_F4s_v2,106.71,Standard_B2s,30.37,76.33999999999999
vm-103738,Standard_B4ms,82.39,Standard_B4ms,60.74,21.65
vm-104078,Standard_B4ms,82.38,Standard_B4ms,60.74,21.639999999999993
vm-104583,Standard_B4ms,82.35,Standard_B4ms,60.74,21.609999999999992
vm-100851,Standard_B4ms,82.34,Standard_B4ms,60.74,21.6
vm-104848,Standard_B4ms,82.15,Standard_B2s,30.37,51.78
vm-101748,Standard_B4ms,82.1,Standard_B4ms,60.74,21.359999999999992
vm-102204,Standard_B4ms,82.01,Standard_B2s,30.37,51.64
vm-102901,Standard_B4ms,81.99,Standard_B2s,30.37,51.61999999999999
vm-100399,Standard_B4ms,81.98,Standard_B4ms,60.74,21.240000000000002
vm-101791,Standard_B4ms,81.97,Standard_B2s,30.37,51.599999999999994
vm-104190,Standard_B4ms,81.68,Standard_B2s,30.37,51.31
vm-101742,Standard_B4ms,81.66,Standard_B4ms,60.74,20.919999999999995
vm-104831,Standard_B4ms,81.64,Standard_B2s,30.37,51.269999999999996
vm-104713,Standard_B4ms,81.6,Standard_B4ms,60.74,20.859999999999992
vm-101895,Standard_B4ms,81.55,Standard_B4ms,60.74,20.809999999999995
vm-102637,Standard_B4ms,81.54,Standard_B4ms,60.74,20.800000000000004
vm-103587,Standard_B4ms,81.52,Standard_B2s,30.37,51.14999999999999
vm-101509,Standard_B4ms,81.51,Standard_B2s,30.37,51.14
vm-101471,Standard_B4ms,81.5,Standard_B4ms,60.74,20.759999999999998
vm-104083,Standard_B4ms,81.48,Standard_B2s,30.37,51.11
vm-104963,Standard_B4ms,81.42,Standard_B4ms,60.74,20.68
vm-102730,Standard_B4ms,81.42,Standard_B4ms,60.74,20.68
vm-103706,Standard_B4ms,81.4,Standard_B2s,30.37,51.03
vm-100653,Standard_B4ms,81.35,Standard_B2s,30.37,50.97999999999999
vm-104362,Standard_B4ms,81.32,Standard_B4ms,60.74,20.57999999999999
vm-100002,Standard_B4ms,81.3,Standard_B2s,30.37,50.92999999999999
vm-101689,Standard_B4ms,81.29,Standard_B4ms,60.74,20.550000000000004
vm-100431,Standard_B4ms,81.29,Standard_B4ms,60.74,20.550000000000004
vm-101630,Standard_B4ms,81.17,Standard_B2s,30.37,50.8
vm-101155,Standard_B4ms,81.1,Standard_B4ms,60.74,20.359999999999992
vm-104242,Standard_B4ms,81.09,Standard_B2s,30.37,50.72
vm-103630,Standard_B4ms,81.07,Standard_B4ms,60.74,20.32999999999999
vm-104062,Standard_B4ms,81.03,Standard_B4ms,60.74,20.29
vm-104028,Standard_B4ms,81.02,Standard_B4ms,60.74,20.279999999999994
vm-102276,Standard_B4ms,80.99,Standard_B2s,30.37,50.61999999999999
vm-102654,Standard_B4ms,80.98,Standard_B4ms,60.74,20.240000000000002
vm-103337,Standard_B4ms,80.97,Standard_B2s,30.37,50.599999999999994
vm-103422,Standard_B4ms,80.95,Standard_B2s,30.37,50.58
vm-104728,Standard_B4ms,80.94,Standard_B1s,7.59,73.35
vm-104959,Standard_B4ms,80.91,Standard_B4ms,60.74,20.169999999999995
vm-103644,Standard_B4ms,80.87,Standard_B2s,30.37,50.5
vm-103578,Standard_B4ms,80.86,Standard_B4ms,60.74,20.119999999999997
vm-104918,Standard_B4ms,80.84,Standard_B4ms,60.74,20.1
vm-103016,Standard_B4ms,80.81,Standard_B4ms,60.74,20.07
vm-104604,Standard_B4ms,80.73,Standard_B4ms,60.74,19.990000000000002
vm-100828,Standard_B4ms,80.69,Standard_B4ms,60.74,19.949999999999996
vm-102230,Standard_B4ms,80.68,Standard_B2s,30.37,50.31
vm-103137,Standard_B4ms,80.61,Standard_B4ms,60.74,19.869999999999997
vm-100447,Standard_B4ms,80.41,Standard_B4ms,60.74,19.669999999999995
vm-102137,Standard_B4ms,80.36,Standard_B2s,30.37,49.989999999999995
vm-102210,Standard_B4ms,80.33,Standard_B2s,30.37,49.959999999999994
vm-101801,Standard_B4ms,80.31,Standard_B4ms,60.74,19.57
vm-103207,Standard_B4ms,80.29,Standard_B4ms,60.74,19.550000000000004
vm-102613,Standard_B4ms,80.27,Standard_B2s,30.37,49.89999999999999
vm-102442,Standard_B4ms,80.25,Standard_B2s,30.37,49.879999999999995
vm-103124,Standard_B4ms,80.24,Standard_B4ms,60.74,19.499999999999993
vm-101477,Standard_B4ms,80.24,Standard_B4ms,60.74,19.499999999999993
vm-101904,Standard_B4ms,80.24,Standard_B4ms,60.74,19.499999999999993
vm-100157,Standard_B4ms,80.17,Standard_B4ms,60.74,19.43
vm-103322,Standard_B4ms,80.07,Standard_B2s,30.37,49.69999999999999
vm-103136,Standard_B4ms,80.06,Standard_B4ms,60.74,19.32
vm-101817,Standard_B4ms,80.05,Standard_B2s,30.37,49.67999999999999
vm-100419,Standard_B4ms,80.03,Standard_B2s,30.37,49.66
vm-103761,Standard_B4ms,80.03,Standard_B2s,30.37,49.66
vm-103992,Standard_B4ms,79.92,Standard_B4ms,60.74,19.18
vm-100763,Standard_B4ms,79.91,Standard_B4ms,60.74,19.169999999999995
vm-104574,Standard_B4ms,79.89,Standard_B2s,30.37,49.519999999999996
vm-104494,Standard_B4ms,79.88,Standard_B4ms,60.74,19.139999999999993
vm-101242,Standard_B4ms,79.87,Standard_B4ms,60.74,19.130000000000003
vm-103376,Standard_B4ms,79.87,Standard_B4ms,60.74,19.130000000000003
vm-102070,Standard_B4ms,79.81,Standard_B4ms,60.74,19.07
vm-101953,Standard_B4ms,79.75,Standard_B4ms,60.74,19.009999999999998
vm-104645,Standard_B4ms,79.69,Standard_B2s,30.37,49.31999999999999
vm-104485,Standard_B4ms,79.65,Standard_B4ms,60.74,18.910000000000004
vm-100296,Standard_B4ms,79.53,Standard_B4ms,60.74,18.79
vm-103044,Standard_B4ms,79.5,Standard_B4ms,60.74,18.759999999999998
vm-101244,Standard_B4ms,79.45,Standard_B2s,30.37,49.08
vm-102944,Standard_B4ms,79.43,Standard_B4ms,60.74,18.690000000000005
vm-103335,Standard_B4ms,79.42,Standard_B4ms,60.74,18.68
vm-102534,Standard_B4ms,79.4,Standard_B4ms,60.74,18.660000000000004
vm-103032,Standard_B4ms,79.38,Standard_B4ms,60.74,18.639999999999993
vm-101062,Standard_B4ms,79.38,Standard_B2s,30.37,49.00999999999999
vm-102668,Standard_B4ms,79.37,Standard_B4ms,60.74,18.630000000000003
vm-100384,Standard_B4ms,79.29,Standard_B2s,30.37,48.92
vm-103680,Standard_B4ms,79.27,Standard_B4ms,60.74,18.529999999999994
vm-101874,Standard_B4ms,79.25,Standard_B4ms,60.74,18.509999999999998
vm-102704,Standard_B4ms,79.25,Standard_B4ms,60.74,18.509999999999998
vm-103116,Standard_B4ms,79.21,Standard_B4ms,60.74,18.46999999999999
vm-101205,Standard_B4ms,79.17,Standard_B4ms,60.74,18.43
vm-104988,Standard_B4ms,79.17,Standard_B4ms,60.74,18.43
vm-101056,Standard_B4ms,79.15,Standard_B4ms,60.74,18.410000000000004
vm-102422,Standard_B4ms,79.14,Standard_B4ms,60.74,18.4
vm-100723,Standard_B4ms,79.14,Standard_B2s,30.37,48.769999999999996
vm-103325,Standard_B4ms,79.14,Standard_B2s,30.37,48.769999999999996
vm-100107,Standard_B4ms,79.09,Standard_B4ms,60.74,18.35
vm-100805,Standard_B4ms,79.09,Standard_B4ms,60.74,18.35
vm-104908,Standard_B4ms,79.07,Standard_B2s,30.37,48.69999999999999
vm-100688,Standard_B4ms,79.06,Standard_B4ms,60.74,18.32
vm-100766,Standard_B4ms,79.04,Standard_B4ms,60.74,18.300000000000004
vm-103940,Standard_B4ms,79.04,Standard_B4ms,60.74,18.300000000000004
vm-100619,Standard_B4ms,78.98,Standard_B2s,30.37,48.61
vm-104090,Standard_B4ms,78.92,Standard_B2s,30.37,48.55
vm-101990,Standard_B4ms,78.87,Standard_B2s,30.37,48.5
vm-104002,Standard_B4ms,78.81,Standard_B4ms,60.74,18.07
vm-101572,Standard_B4ms,78.8,Standard_B4ms,60.74,18.059999999999995
vm-100331,Standard_B4ms,78.78,Standard_B4ms,60.74,18.04
vm-102539,Standard_B4ms,78.69,Standard_B4ms,60.74,17.949999999999996
vm-104281,Standard_B4ms,78.67,Standard_B2s,30.37,48.3
vm-100627,Standard_B4ms,78.59,Standard_B4ms,60.74,17.85
vm-101766,Standard_B4ms,78.49,Standard_B1s,7.59,70.89999999999999
vm-103420,Standard_B4ms,78.35,Standard_B4ms,60.74,17.609999999999992
vm-103527,Standard_B4ms,78.33,Standard_B4ms,60.74,17.589999999999996
vm-102536,Standard_B4ms,78.3,Standard_B4ms,60.74,17.559999999999995
vm-100742,Standard_B4ms,78.25,Standard_B4ms,60.74,17.509999999999998
vm-103894,Standard_B4ms,78.2,Standard_B2s,30.37,47.83
vm-102340,Standard_B4ms,78.19,Standard_B4ms,60.74,17.449999999999996
vm-102602,Standard_B4ms,78.17,Standard_B4ms,60.74,17.43
vm-100094,Standard_B4ms,78.15,Standard_B4ms,60.74,17.410000000000004
vm-103219,Standard_B4ms,78.13,Standard_B2s,30.37,47.75999999999999
vm-104947,Standard_B4ms,78.07,Standard_B4ms,60.74,17.32999999999999
vm-103650,Standard_B4ms,78.01,Standard_B2s,30.37,47.64
vm-101645,Standard_B4ms,77.95,Standard_B2s,30.37,47.58
vm-101065,Standard_B4ms,77.82,Standard_B4ms,60.74,17.07999999999999
vm-104814,Standard_B4ms,77.77,Standard_B2s,30.37,47.39999999999999
vm-103499,Standard_B4ms,77.74,Standard_B4ms,60.74,16.999999999999993
vm-101163,Standard_B4ms,77.66,Standard_B1s,7.59,70.07
vm-100462,Standard_B4ms,77.63,Standard_B2s,30.37,47.25999999999999
vm-104928,Standard_B4ms,77.63,Standard_B2s,30.37,47.25999999999999
vm-103994,Standard_D2s_v3,72.1,Standard_B2s,30.37,41.72999999999999
vm-102513,Standard_D2s_v3,72.06,Standard_B2s,30.37,41.69
vm-102031,Standard_D2s_v3,72.05,Standard_B2s,30.37,41.67999999999999
vm-104934,Standard_D2s_v3,72.05,Standard_B2s,30.37,41.67999999999999
vm-103685,Standard_D2s_v3,72.03,Standard_B2s,30.37,41.66
vm-103273,Standard_D2s_v3,71.95,Standard_B2s,30.37,41.58
vm-100301,Standard_D2s_v3,71.92,Standard_B2s,30.37,41.55
vm-104736,Standard_D2s_v3,71.92,Standard_B2s,30.37,41.55
vm-101932,Standard_D2s_v3,71.92,Standard_B2s,30.37,41.55
vm-102987,Standard_D2s_v3,71.91,Standard_B2s,30.37,41.53999999999999
vm-103557,Standard_D2s_v3,71.9,Standard_B1s,7.59,64.31
vm-103387,Standard_D2s_v3,71.89,Standard_B2s,30.37,41.519999999999996
vm-101125,Standard_D2s_v3,71.88,Standard_B2s,30.37,41.50999999999999
vm-102312,Standard_D2s_v3,71.87,Standard_B2s,30.37,41.5
vm-103971,Standard_D2s_v3,71.81,Standard_B2s,30.37,41.44
vm-104319,Standard_D2s_v3,71.77,Standard_B2s,30.37,41.39999999999999
vm-103579,Standard_D2s_v3,71.73,Standard_B2s,30.37,41.36
vm-100733,Standard_D2s_v3,71.67,Standard_B2s,30.37,41.3
vm-101757,Standard_D2s_v3,71.67,Standard_B2s,30.37,41.3
vm-100119,Standard_D2s_v3,71.66,Standard_B2s,30.37,41.28999999999999
vm-104657,Standard_D2s_v3,71.66,Standard_B2s,30.37,41.28999999999999
vm-103302,Standard_D2s_v3,71.66,Standard_B2s,30.37,41.28999999999999
vm-101583,Standard_D2s_v3,71.65,Standard_B1s,7.59,64.06
vm-103200,Standard_D2s_v3,71.64,Standard_B2s,30.37,41.269999999999996
vm-104053,Standard_D2s_v3,71.64,Standard_B2s,30.37,41.269999999999996
vm-103733,Standard_D2s_v3,71.63,Standard_B2s,30.37,41.25999999999999
vm-102179,Standard_D2s_v3,71.62,Standard_B1s,7.59,64.03
vm-100978,Standard_D2s_v3,71.62,Standard_B2s,30.37,41.25
vm-104173,Standard_D2s_v3,71.61,Standard_B2s,30.37,41.239999999999995
vm-101113,Standard_D2s_v3,71.59,Standard_B2s,30.37,41.22
vm-103426,Standard_D2s_v3,71.59,Standard_B2s,30.37,41.22
vm-104514,Standard_D2s_v3,71.57,Standard_B2s,30.37,41.19999999999999
vm-103184,Standard_D2s_v3,71.54,Standard_B2s,30.37,41.17
vm-100455,Standard_D2s_v3,71.52,Standard_B2s,30.37,41.14999999999999
vm-103770,Standard_D2s_v3,71.52,Standard_B2s,30.37,41.14999999999999
vm-104354,Standard_D2s_v3,71.51,Standard_B2s,30.37,41.14
vm-101279,Standard_D2s_v3,71.42,Standard_B2s,30.37,41.05
vm-104459,Standard_D2s_v3,71.41,Standard_B2s,30.37,41.03999999999999
vm-102441,Standard_D2s_v3,71.4,Standard_B2s,30.37,41.03
vm-100041,Standard_D2s_v3,71.4,Standard_B2s,30.37,41.03
vm-102984,Standard_D2s_v3,71.4,Standard_B2s,30.37,41.03
vm-101167,Standard_D2s_v3,71.39,Standard_B2s,30.37,41.019999999999996
vm-100027,Standard_D2s_v3,71.39,Standard_B2s,30.37,41.019999999999996
vm-100363,Standard_D2s_v3,71.39,Standard_B2s,30.37,41.019999999999996
vm-100326,Standard_D2s_v3,71.35,Standard_B2s,30.37,40.97999999999999
vm-100093,Standard_D2s_v3,71.33,Standard_B2s,30.37,40.959999999999994
vm-101009,Standard_D2s_v3,71.33,Standard_B2s,30.37,40.959999999999994
vm-103799,Standard_D2s_v3,71.32,Standard_B2s,30.37,40.94999999999999
vm-104753,Standard_D2s_v3,71.3,Standard_B2s,30.37,40.92999999999999
vm-103857,Standard_D2s_v3,71.29,Standard_B2s,30.37,40.92
vm-100747,Standard_D2s_v3,71.26,Standard_B2s,30.37,40.89
vm-103320,Standard_D2s_v3,71.26,Standard_B2s,30.37,40.89
vm-102904,Standard_D2s_v3,71.25,Standard_B2s,30.37,40.879999999999995
vm-100263,Standard_D2s_v3,71.24,Standard_B1s,7.59,63.64999999999999
vm-100474,Standard_D2s_v3,71.24,Standard_B2s,30.37,40.86999999999999
vm-103553,Standard_D2s_v3,71.23,Standard_B2s,30.37,40.86
vm-100578,Standard_D2s_v3,71.23,Standard_B2s,30.37,40.86
vm-100188,Standard_D2s_v3,71.23,Standard_B2s,30.37,40.86
vm-100649,Standard_D2s_v3,71.22,Standard_B2s,30.37,40.849999999999994
vm-101872,Standard_D2s_v3,71.17,Standard_B2s,30.37,40.8
vm-100608,Standard_D2s_v3,71.17,Standard_B2s,30.37,40.8
vm-104714,Standard_D2s_v3,71.14,Standard_B2s,30.37,40.769999999999996
vm-100274,Standard_D2s_v3,71.14,Standard_B2s,30.37,40.769999999999996
vm-104111,Standard_D2s_v3,71.12,Standard_B2s,30.37,40.75
vm-100914,Standard_D2s_v3,71.1,Standard_B2s,30.37,40.72999999999999
vm-104347,Standard_D2s_v3,71.1,Standard_B2s,30.37,40.72999999999999
vm-101640,Standard_D2s_v3,71.1,Standard_B2s,30.37,40.72999999999999
vm-103691,Standard_D2s_v3,71.09,Standard_B2s,30.37,40.72
vm-104217,Standard_D2s_v3,71.04,Standard_B2s,30.37,40.67
vm-100781,Standard_D2s_v3,71.03,Standard_B2s,30.37,40.66
vm-100815,Standard_D2s_v3,71.02,Standard_B2s,30.37,40.64999999999999
vm-104284,Standard_D2s_v3,71.01,Standard_B2s,30.37,40.64
vm-102866,Standard_D2s_v3,71.0,Standard_B2s,30.37,40.629999999999995
vm-100153,Standard_D2s_v3,70.99,Standard_B2s,30.37,40.61999999999999
vm-101973,Standard_D2s_v3,70.98,Standard_B2s,30.37,40.61
vm-102933,Standard_D2s_v3,70.97,Standard_B2s,30.37,40.599999999999994
vm-101093,Standard_D2s_v3,70.95,Standard_B2s,30.37,40.58
vm-102896,Standard_D2s_v3,70.95,Standard_B2s,30.37,40.58
