vm_id,cluster_id,cluster_vm_count,current_size,cpu_cores,ram_gb,monthly_cost_usd,avg_cpu_usage_percent,avg_ram_usage_percent,cluster_avg_cpu_percent,cluster_avg_ram_percent
vm-101689,cluster-21,95,Standard_B4ms,4,16,81.29,15.04,17.85,29.69989474,31.52484211
vm-101690,cluster-50,99,Standard_D1s_v3,1,3,40.8,85.23,79.14,30.89232323,34.41474747
vm-101691,cluster-43,99,Standard_D2s_v3,2,8,70.84,59.62,68.5,28.22444444,31.18787879
vm-101692,cluster-36,96,Standard_B2s,2,4,22.24,10.83,29.9,31.16125,32.08541667
vm-101693,cluster-48,103,Standard_B1s,1,1,8.21,15.91,25.67,30.88825243,34.43262136
vm-101694,cluster-17,106,Standard_B2s,2,4,22.03,14.73,17.05,32.69113208,34.37858491
vm-101695,cluster-32,86,Standard_B1s,1,1,7.98,17.74,21.07,28.06523256,30.29674419
vm-101696,cluster-41,98,Standard_B1s,1,1,7.87,23.38,25.3,27.47755102,29.77244898
vm-101697,cluster-6,94,Standard_B1s,1,1,8.1,1,17.46,31.27457447,33.8856383
vm-101698,cluster-24,102,Standard_M8ms,8,192,1510.47,19.74,14.37,33.89843137,37.58088235
vm-101699,cluster-27,85,Standard_D2s_v3,2,8,68.83,19.73,7.59,31.456,34.09611765
vm-101700,cluster-20,87,Standard_M8ms,8,192,1542.97,19.62,11.04,29.1954023,31.26563218
vm-101701,cluster-25,102,Standard_F2s_v2,2,4,59.12,13.18,9.99,29.09637255,30.62176471
vm-101702,cluster-2,111,Standard_D1s_v3,1,3,40.48,13.61,7.76,32.70495495,34.45828829
vm-101703,cluster-9,107,Standard_D2s_v3,2,8,68.48,18.42,27.75,28.79214953,31.77672897
vm-101704,cluster-28,99,Standard_F2s_v2,2,4,61.29,29.9,28.06,31.59616162,32.48343434
vm-101705,cluster-38,99,Standard_B1s,1,1,8.16,70,89.47,34.45858586,37.30060606
vm-101706,cluster-3,100,Standard_E2s_v3,2,16,121.37,48.09,64.67,29.0927,33.2273
vm-101707,cluster-20,87,Standard_D1s_v3,1,3,39.57,25.9,28.29,29.1954023,31.26563218
vm-101708,cluster-6,94,Standard_E2s_v3,2,16,118.67,29.9,29.9,31.27457447,33.8856383
vm-101709,cluster-39,113,Standard_F4s_v2,4,8,110.55,59.78,39.42,28.6359292,30.87619469
vm-101710,cluster-33,116,Standard_B1s,1,1,8.18,19.58,18.12,28.79327586,30.84103448
vm-101711,cluster-1,98,Standard_B1s,1,1,8.21,30,47.47,29.765,34.26387755
vm-101712,cluster-37,101,Standard_D4s_v3,4,16,136.6,15.75,23.85,30.84445545,32.48534653
vm-101713,cluster-6,94,Standard_F2s_v2,2,4,58.83,67.61,40.49,31.27457447,33.8856383
vm-101714,cluster-45,86,Standard_B1s,1,1,8.19,1,23.83,27.955,31.71430233
vm-101715,cluster-34,89,Standard_M16ms,16,384,3081.95,59.14,30,32.59314607,34.07651685
vm-101716,cluster-47,87,Standard_B1s,1,1,8.14,70,75.92,29.85241379,31.44597701
vm-101717,cluster-15,99,Standard_DS3_v2,4,8,126.85,23.51,15.78,30.97131313,33.51333333
vm-101718,cluster-45,86,Standard_D16s_v3,16,64,550.77,66.22,54.95,27.955,31.71430233
vm-101719,cluster-26,115,Standard_D1s_v3,1,3,39.66,49.02,44.99,31.49956522,33.43756522
vm-101720,cluster-14,84,Standard_B1s,1,1,7.95,39.5,49.34,30.01452381,33.89202381
vm-101721,cluster-7,98,Standard_B1s,1,1,8.1,22.47,24.3,30.36265306,31.53826531
vm-101722,cluster-46,84,Standard_D1s_v3,1,3,40.09,18.44,29.9,29.13321429,31.1272619
vm-101723,cluster-31,111,Standard_B1s,1,1,7.87,71.12,86.96,33.35711712,35.1618018
vm-101724,cluster-24,102,Standard_DS3_v2,4,8,131.86,47.55,33.65,33.89843137,37.58088235
vm-101725,cluster-31,111,Standard_B1s,1,1,8.23,30,58.33,33.35711712,35.1618018
vm-101726,cluster-29,108,Standard_D2s_v3,2,8,68.07,23.97,24.2,29.33583333,30.73490741
vm-101727,cluster-42,115,Standard_D32s_v3,32,128,1098.67,37.44,30.17,31.29747826,33.29347826
vm-101728,cluster-32,86,Standard_E4s_v3,4,32,203.29,29.9,22.6,28.06523256,30.29674419
vm-101729,cluster-17,106,Standard_E2s_v3,2,16,117.28,17.39,15.6,32.69113208,34.37858491
vm-101730,cluster-14,84,Standard_D1s_v3,1,3,40,5.52,5.14,30.01452381,33.89202381
vm-101731,cluster-40,78,Standard_E2s_v3,2,16,120.98,18.62,20.91,29.16679487,30.12717949
vm-101732,cluster-36,96,Standard_D2s_v3,2,8,71.34,49.07,61,31.16125,32.08541667
vm-101733,cluster-48,103,Standard_F2s_v2,2,4,60.81,25.26,29.9,30.88825243,34.43262136
vm-101734,cluster-24,102,Standard_B1s,1,1,7.78,46.89,54.8,33.89843137,37.58088235
vm-101735,cluster-45,86,Standard_DS4_v2,8,16,267.15,26.31,16.25,27.955,31.71430233
vm-101736,cluster-27,85,Standard_F2s_v2,2,4,61.31,86.39,79.61,31.456,34.09611765
vm-101737,cluster-25,102,Standard_D1s_v3,1,3,40.09,24.3,6.43,29.09637255,30.62176471
vm-101738,cluster-32,86,Standard_B2s,2,4,21.92,26.54,26.62,28.06523256,30.29674419
vm-101739,cluster-18,114,Standard_F2s_v2,2,4,61.03,18.72,21.04,29.90236842,30.61052632
vm-101740,cluster-46,84,Standard_E4s_v3,4,32,199.91,14.21,19.61,29.13321429,31.1272619
vm-101741,cluster-18,114,Standard_B4ms,4,16,80.42,56.99,67.74,29.90236842,30.61052632
vm-101742,cluster-37,101,Standard_B4ms,4,16,81.66,13.93,29.9,30.84445545,32.48534653
vm-101743,cluster-26,115,Standard_B1s,1,1,8.14,57.31,61.14,31.49956522,33.43756522
vm-101744,cluster-9,107,Standard_F2s_v2,2,4,60.3,72.9,86.78,28.79214953,31.77672897
vm-101745,cluster-35,92,Standard_F2s_v2,2,4,58.35,40.34,49.31,30.91619565,31.5298913
vm-101746,cluster-8,92,Standard_B1s,1,1,8.01,49.58,67.4,30.88869565,34.98445652
vm-101747,cluster-20,87,Standard_D1s_v3,1,3,40.66,24.01,13.52,29.1954023,31.26563218
vm-101748,cluster-42,115,Standard_B4ms,4,16,82.1,21.91,19.06,31.29747826,33.29347826
vm-101749,cluster-22,97,Standard_B1s,1,1,7.81,14.33,28.15,29.02226804,31.79835052
vm-101750,cluster-19,106,Standard_D2s_v3,2,8,69.97,16.37,29.9,33.03849057,36.94792453
vm-101751,cluster-30,91,Standard_D1s_v3,1,3,40.12,51.48,34.22,30.92164835,31.86230769
vm-101752,cluster-28,99,Standard_B1s,1,1,8.05,13.75,11.07,31.59616162,32.48343434
vm-101753,cluster-35,92,Standard_D1s_v3,1,3,40.66,25.02,12.77,30.91619565,31.5298913
vm-101754,cluster-43,99,Standard_D16s_v3,16,64,543.55,20.11,29.9,28.22444444,31.18787879
vm-101755,cluster-11,98,Standard_D4s_v3,4,16,136.78,40.25,53.95,30.00326531,31.15336735
vm-101756,cluster-31,111,Standard_M8ms,8,192,1476.83,19.38,20.34,33.35711712,35.1618018
vm-101757,cluster-49,103,Standard_D2s_v3,2,8,71.67,8.5,28.07,30.55339806,35.20300971
vm-101758,cluster-48,103,Standard_B1s,1,1,7.89,30,56.38,30.88825243,34.43262136
vm-101759,cluster-39,113,Standard_D2s_v3,2,8,68.23,32.86,47.29,28.6359292,30.87619469
vm-101760,cluster-36,96,Standard_F2s_v2,2,4,60.81,11.9,29.9,31.16125,32.08541667
vm-101761,cluster-30,91,Standard_E4s_v3,4,32,199.32,47.99,36.75,30.92164835,31.86230769
vm-101762,cluster-23,107,Standard_B1s,1,1,7.8,18.49,14.53,29.45766355,30.96635514
vm-101763,cluster-19,106,Standard_D2s_v3,2,8,70.24,21.08,28.75,33.03849057,36.94792453
vm-101764,cluster-12,107,Standard_B1s,1,1,8,15.14,14.37,28.98738318,31.40728972
vm-101765,cluster-15,99,Standard_D1s_v3,1,3,38.82,10.1,23.8,30.97131313,33.51333333
vm-101766,cluster-31,111,Standard_B4ms,4,16,78.49,16.34,2.84,33.35711712,35.1618018
vm-101767,cluster-43,99,Standard_F2s_v2,2,4,59.84,70,81.38,28.22444444,31.18787879
vm-101768,cluster-37,101,Standard_B2s,2,4,21.4,26.65,8.27,30.84445545,32.48534653
vm-101769,cluster-37,101,Standard_B2s,2,4,21.81,16.23,10.11,30.84445545,32.48534653
vm-101770,cluster-15,99,Standard_F2s_v2,2,4,61.39,26.73,16.44,30.97131313,33.51333333
vm-101771,cluster-29,108,Standard_D4s_v3,4,16,139.65,53.03,42.5,29.33583333,30.73490741
vm-101772,cluster-50,99,Standard_DS4_v2,8,16,260.05,16.32,18.21,30.89232323,34.41474747
vm-101773,cluster-43,99,Standard_M8ms,8,192,1532.44,10.51,23.61,28.22444444,31.18787879
vm-101774,cluster-26,115,Standard_D4s_v3,4,16,140.86,70,87.24,31.49956522,33.43756522
vm-101775,cluster-44,93,Standard_D1s_v3,1,3,41.2,39.97,51.85,29.77021505,34.46806452
vm-101776,cluster-2,111,Standard_F4s_v2,4,8,112.33,14.09,18.61,32.70495495,34.45828829
vm-101777,cluster-20,87,Standard_F2s_v2,2,4,61.52,20.55,28.13,29.1954023,31.26563218
vm-101778,cluster-15,99,Standard_D1s_v3,1,3,40.11,40.66,52.05,30.97131313,33.51333333
vm-101779,cluster-4,102,Standard_E4s_v3,4,32,194.93,29.9,21.23,28.31901961,30.97411765
vm-101780,cluster-22,97,Standard_B1s,1,1,7.96,75.09,83.85,29.02226804,31.79835052
vm-101781,cluster-50,99,Standard_D8s_v3,8,32,277.98,46.91,65.07,30.89232323,34.41474747
vm-101782,cluster-38,99,Standard_F2s_v2,2,4,61.75,79.04,79.95,34.45858586,37.30060606
vm-101783,cluster-23,107,Standard_E2s_v3,2,16,117.16,47.99,57.08,29.45766355,30.96635514
vm-101784,cluster-26,115,Standard_F4s_v2,4,8,109.05,13.13,15.37,31.49956522,33.43756522
vm-101785,cluster-11,98,Standard_D8s_v3,8,32,281.96,12.61,13.62,30.00326531,31.15336735
vm-101786,cluster-28,99,Standard_E2s_v3,2,16,123.22,58.82,32.32,31.59616162,32.48343434
vm-101787,cluster-2,111,Standard_E2s_v3,2,16,121.81,27.13,25.74,32.70495495,34.45828829
vm-101788,cluster-8,92,Standard_B1s,1,1,8.09,17.41,18.63,30.88869565,34.98445652
vm-101789,cluster-29,108,Standard_D2s_v3,2,8,68.66,24.32,16.26,29.33583333,30.73490741
vm-101790,cluster-11,98,Standard_B1s,1,1,8.17,16.83,15.2,30.00326531,31.15336735
vm-101791,cluster-37,101,Standard_B4ms,4,16,81.97,14.27,16.56,30.84445545,32.48534653
vm-101792,cluster-18,114,Standard_D2s_v3,2,8,69.47,11.5,28.85,29.90236842,30.61052632
vm-101793,cluster-50,99,Standard_F4s_v2,4,8,110.1,70,75.67,30.89232323,34.41474747
vm-101794,cluster-14,84,Standard_B1s,1,1,8.1,32.86,80,30.01452381,33.89202381
vm-101795,cluster-10,114,Standard_B1s,1,1,7.83,14.72,29.9,28.53166667,32.41350877
vm-101796,cluster-35,92,Standard_DS3_v2,4,8,131.08,26.69,25.12,30.91619565,31.5298913
vm-101797,cluster-9,107,Standard_B1s,1,1,8.07,8,23.72,28.79214953,31.77672897
vm-101798,cluster-35,92,Standard_B1s,1,1,8.07,22.19,18.12,30.91619565,31.5298913
vm-101799,cluster-11,98,Standard_B1s,1,1,8.17,42.39,30,30.00326531,31.15336735
vm-101800,cluster-44,93,Standard_M8ms,8,192,1516.17,20.24,3.42,29.77021505,34.46806452
vm-101801,cluster-12,107,Standard_B4ms,4,16,80.31,13.2,24.29,28.98738318,31.40728972
vm-101802,cluster-3,100,Standard_B2s,2,4,22.07,6.49,29.9,29.0927,33.2273
vm-101803,cluster-39,113,Standard_D1s_v3,1,3,39.9,16.33,12.54,28.6359292,30.87619469
vm-101804,cluster-14,84,Standard_B2s,2,4,22.13,50.38,59.06,30.01452381,33.89202381
vm-101805,cluster-28,99,Standard_D4s_v3,4,16,138.72,10.43,15.78,31.59616162,32.48343434
vm-101806,cluster-11,98,Standard_F4s_v2,4,8,109.52,31.22,63.07,30.00326531,31.15336735
vm-101807,cluster-39,113,Standard_D1s_v3,1,3,40.92,27.54,15.35,28.6359292,30.87619469
vm-101808,cluster-25,102,Standard_D1s_v3,1,3,39.84,10.85,29.9,29.09637255,30.62176471
vm-101809,cluster-21,95,Standard_B1s,1,1,7.84,76.24,80.59,29.69989474,31.52484211
vm-101810,cluster-10,114,Standard_F4s_v2,4,8,108.04,16.63,18.2,28.53166667,32.41350877
vm-101811,cluster-43,99,Standard_B4ms,4,16,82.35,80.38,77.06,28.22444444,31.18787879
vm-101812,cluster-15,99,Standard_D1s_v3,1,3,39.12,58.02,46.51,30.97131313,33.51333333
vm-101813,cluster-19,106,Standard_B1s,1,1,8.21,20.07,28.87,33.03849057,36.94792453
vm-101814,cluster-48,103,Standard_B1s,1,1,8.08,20.56,26.22,30.88825243,34.43262136
vm-101815,cluster-22,97,Standard_M8ms,8,192,1492.39,75.33,80.5,29.02226804,31.79835052
vm-101816,cluster-21,95,Standard_D1s_v3,1,3,38.84,23.43,16.6,29.69989474,31.52484211
vm-101817,cluster-44,93,Standard_B4ms,4,16,80.05,13.65,6.42,29.77021505,34.46806452
vm-101818,cluster-32,86,Standard_E2s_v3,2,16,116.46,53.71,80,28.06523256,30.29674419
vm-101819,cluster-50,99,Standard_B2s,2,4,21.63,26.75,19.58,30.89232323,34.41474747
vm-101820,cluster-23,107,Standard_D1s_v3,1,3,40.21,15.87,25.18,29.45766355,30.96635514
vm-101821,cluster-13,119,Standard_B1s,1,1,7.97,12.13,23.35,30.93142857,33.1905042
vm-101822,cluster-5,100,Standard_E2s_v3,2,16,122.4,40.1,47.59,27.0222,31.858
vm-101823,cluster-4,102,Standard_D4s_v3,4,16,138.44,79.03,79.7,28.31901961,30.97411765
vm-101824,cluster-28,99,Standard_E2s_v3,2,16,120.54,51.83,34.27,31.59616162,32.48343434
vm-101825,cluster-14,84,Standard_D2s_v3,2,8,68.93,18.98,4.09,30.01452381,33.89202381
vm-101826,cluster-8,92,Standard_B1s,1,1,7.88,40.09,62,30.88869565,34.98445652
vm-101827,cluster-9,107,Standard_M8ms,8,192,1534.4,12.7,8.71,28.79214953,31.77672897
vm-101828,cluster-35,92,Standard_D4s_v3,4,16,139.94,45.23,50.59,30.91619565,31.5298913
vm-101829,cluster-37,101,Standard_D1s_v3,1,3,39.52,70,92.78,30.84445545,32.48534653
vm-101830,cluster-21,95,Standard_D16s_v3,16,64,567.5,23.17,17.73,29.69989474,31.52484211
vm-101831,cluster-18,114,Standard_E2s_v3,2,16,119.59,1.02,29.9,29.90236842,30.61052632
vm-101832,cluster-33,116,Standard_E2s_v3,2,16,119.32,77.38,71.38,28.79327586,30.84103448
vm-101833,cluster-8,92,Standard_B4ms,4,16,82.01,74.31,78.93,30.88869565,34.98445652
vm-101834,cluster-49,103,Standard_D4s_v3,4,16,143.16,75.35,84.37,30.55339806,35.20300971
vm-101835,cluster-17,106,Standard_F4s_v2,4,8,107.24,51.46,31.44,32.69113208,34.37858491
vm-101836,cluster-43,99,Standard_B1s,1,1,7.82,28.3,22.31,28.22444444,31.18787879
vm-101837,cluster-31,111,Standard_B2s,2,4,22.24,14.47,19.16,33.35711712,35.1618018
vm-101838,cluster-34,89,Standard_E8s_v3,8,64,410.39,21.93,5.42,32.59314607,34.07651685
vm-101839,cluster-6,94,Standard_D1s_v3,1,3,40.42,76.06,81.37,31.27457447,33.8856383
vm-101840,cluster-22,97,Standard_B2s,2,4,22.45,15.58,11.21,29.02226804,31.79835052
vm-101841,cluster-14,84,Standard_F2s_v2,2,4,59.17,81.87,89.13,30.01452381,33.89202381
vm-101842,cluster-3,100,Standard_F2s_v2,2,4,61.52,13.42,16.99,29.0927,33.2273
vm-101843,cluster-12,107,Standard_E2s_v3,2,16,120.61,19.93,10.12,28.98738318,31.40728972
vm-101844,cluster-36,96,Standard_L8s,8,64,808.09,70,74.33,31.16125,32.08541667
vm-101845,cluster-12,107,Standard_D1s_v3,1,3,39.76,30,40.2,28.98738318,31.40728972
vm-101846,cluster-45,86,Standard_B1s,1,1,8.02,26.63,24.75,27.955,31.71430233
vm-101847,cluster-2,111,Standard_D1s_v3,1,3,41.1,12.96,19.18,32.70495495,34.45828829
vm-101848,cluster-2,111,Standard_DS4_v2,8,16,267.53,14.83,29.9,32.70495495,34.45828829
vm-101849,cluster-15,99,Standard_E2s_v3,2,16,120.79,9.47,8.22,30.97131313,33.51333333
vm-101850,cluster-23,107,Standard_D1s_v3,1,3,39.17,24.6,11.43,29.45766355,30.96635514
vm-101851,cluster-29,108,Standard_E4s_v3,4,32,200.67,18.61,12.2,29.33583333,30.73490741
vm-101852,cluster-17,106,Standard_F8s_v2,8,16,217.51,10.03,21.91,32.69113208,34.37858491
vm-101853,cluster-32,86,Standard_E4s_v3,4,32,196.26,46.32,71.3,28.06523256,30.29674419
vm-101854,cluster-7,98,Standard_E8s_v3,8,64,396.1,43.09,36.29,30.36265306,31.53826531
vm-101855,cluster-30,91,Standard_D1s_v3,1,3,39.39,22.13,21.73,30.92164835,31.86230769
vm-101856,cluster-28,99,Standard_B4ms,4,16,79.57,48.71,66.96,31.59616162,32.48343434
vm-101857,cluster-14,84,Standard_F2s_v2,2,4,59.29,25.59,19.81,30.01452381,33.89202381
vm-101858,cluster-44,93,Standard_E4s_v3,4,32,203.92,43.27,47.95,29.77021505,34.46806452
vm-101859,cluster-30,91,Standard_DS3_v2,4,8,128.24,44.83,74.15,30.92164835,31.86230769
vm-101860,cluster-17,106,Standard_D4s_v3,4,16,140.57,42.66,51.13,32.69113208,34.37858491
vm-101861,cluster-32,86,Standard_F4s_v2,4,8,110.05,20.09,19.49,28.06523256,30.29674419
vm-101862,cluster-46,84,Standard_D1s_v3,1,3,39.96,29.9,23.48,29.13321429,31.1272619
vm-101863,cluster-6,94,Standard_D2s_v3,2,8,71.87,47.47,30,31.27457447,33.8856383
vm-101864,cluster-24,102,Standard_D16s_v3,16,64,576.06,29.9,13.15,33.89843137,37.58088235
vm-101865,cluster-6,94,Standard_L8s,8,64,811.33,21.39,28.04,31.27457447,33.8856383
vm-101866,cluster-27,85,Standard_B1s,1,1,7.94,18.62,22.65,31.456,34.09611765
vm-101867,cluster-18,114,Standard_D1s_v3,1,3,41.06,15.86,12.16,29.90236842,30.61052632
vm-101868,cluster-24,102,Standard_B1s,1,1,8.02,18.42,27.94,33.89843137,37.58088235
vm-101869,cluster-37,101,Standard_DS3_v2,4,8,131.67,14.87,4.95,30.84445545,32.48534653
vm-101870,cluster-24,102,Standard_E4s_v3,4,32,200.49,30.07,44.16,33.89843137,37.58088235
vm-101871,cluster-38,99,Standard_D1s_v3,1,3,39.34,84.27,80.74,34.45858586,37.30060606
vm-101872,cluster-34,89,Standard_D2s_v3,2,8,71.17,21.15,10.42,32.59314607,34.07651685
vm-101873,cluster-40,78,Standard_E4s_v3,4,32,194.45,30,55.51,29.16679487,30.12717949
vm-101874,cluster-47,87,Standard_B4ms,4,16,79.25,11.27,22.47,29.85241379,31.44597701
vm-101875,cluster-15,99,Standard_D2s_v3,2,8,68.43,37.05,54.35,30.97131313,33.51333333
vm-101876,cluster-11,98,Standard_E2s_v3,2,16,118.51,54.57,46.67,30.00326531,31.15336735
vm-101877,cluster-22,97,Standard_D2s_v3,2,8,69.99,12.51,25.66,29.02226804,31.79835052
vm-101878,cluster-24,102,Standard_D1s_v3,1,3,40.71,21.06,23.59,33.89843137,37.58088235
vm-101879,cluster-1,98,Standard_D2s_v3,2,8,69.93,14.49,24.51,29.765,34.26387755
vm-101880,cluster-18,114,Standard_F4s_v2,4,8,108.66,24.94,19.69,29.90236842,30.61052632
vm-101881,cluster-44,93,Standard_DS4_v2,8,16,262.65,17.4,25.97,29.77021505,34.46806452
vm-101882,cluster-12,107,Standard_E2s_v3,2,16,121.51,37.73,30,28.98738318,31.40728972
vm-101883,cluster-43,99,Standard_B4ms,4,16,81.14,54.25,50.34,28.22444444,31.18787879
vm-101884,cluster-28,99,Standard_B1s,1,1,8.08,24.81,21.3,31.59616162,32.48343434
vm-101885,cluster-40,78,Standard_F2s_v2,2,4,59.62,9.16,25.87,29.16679487,30.12717949
vm-101886,cluster-7,98,Standard_B1s,1,1,7.91,53.28,54.84,30.36265306,31.53826531
vm-101887,cluster-23,107,Standard_D1s_v3,1,3,38.96,21.13,9.12,29.45766355,30.96635514
vm-101888,cluster-21,95,Standard_DS3_v2,4,8,128.87,24.98,28.43,29.69989474,31.52484211
vm-101889,cluster-34,89,Standard_M16ms,16,384,3026.24,18.04,27.86,32.59314607,34.07651685
vm-101890,cluster-11,98,Standard_B1s,1,1,8.17,15.28,9.07,30.00326531,31.15336735
vm-101891,cluster-22,97,Standard_B2s,2,4,21.76,14.52,9.57,29.02226804,31.79835052
vm-101892,cluster-42,115,Standard_D4s_v3,4,16,137.76,39.39,38.37,31.29747826,33.29347826
vm-101893,cluster-35,92,Standard_D1s_v3,1,3,39.56,19.11,22.22,30.91619565,31.5298913
vm-101894,cluster-29,108,Standard_D2s_v3,2,8,68.38,6.45,21.4,29.33583333,30.73490741
vm-101895,cluster-42,115,Standard_B4ms,4,16,81.55,16.63,22,31.29747826,33.29347826
vm-101896,cluster-28,99,Standard_E2s_v3,2,16,121.67,16.41,19.68,31.59616162,32.48343434
vm-101897,cluster-18,114,Standard_D1s_v3,1,3,39.48,6.07,28.43,29.90236842,30.61052632
vm-101898,cluster-14,84,Standard_B2s,2,4,22.49,34.61,49.81,30.01452381,33.89202381
vm-101899,cluster-18,114,Standard_D4s_v3,4,16,138.16,11.84,14.75,29.90236842,30.61052632
vm-101900,cluster-28,99,Standard_D2s_v3,2,8,69.92,12.66,20.93,31.59616162,32.48343434
vm-101901,cluster-24,102,Standard_B1s,1,1,8.04,32.9,30,33.89843137,37.58088235
vm-101902,cluster-8,92,Standard_B4ms,4,16,77.93,42.77,61.1,30.88869565,34.98445652
vm-101903,cluster-42,115,Standard_B1s,1,1,8.07,10.35,15.71,31.29747826,33.29347826
vm-101904,cluster-45,86,Standard_B4ms,4,16,80.24,5.81,22.83,27.955,31.71430233
vm-101905,cluster-8,92,Standard_D1s_v3,1,3,39.58,50.18,46.8,30.88869565,34.98445652
vm-101906,cluster-4,102,Standard_M8ms,8,192,1515.28,13.08,26.25,28.31901961,30.97411765
vm-101907,cluster-27,85,Standard_B2s,2,4,22.23,18.74,3.7,31.456,34.09611765
vm-101908,cluster-36,96,Standard_B2s,2,4,21.43,28.98,29.9,31.16125,32.08541667
vm-101909,cluster-5,100,Standard_B1s,1,1,7.77,21.11,7.6,27.0222,31.858
vm-101910,cluster-33,116,Standard_D1s_v3,1,3,39.4,12.3,14,28.79327586,30.84103448
vm-101911,cluster-49,103,Standard_DS4_v2,8,16,266.38,29.9,28.37,30.55339806,35.20300971
vm-101912,cluster-34,89,Standard_D32s_v3,32,128,1130.21,22.77,18.54,32.59314607,34.07651685
vm-101913,cluster-30,91,Standard_B2s,2,4,21.66,10.63,29.9,30.92164835,31.86230769
vm-101914,cluster-8,92,Standard_F2s_v2,2,4,59.71,29.9,21.66,30.88869565,34.98445652
vm-101915,cluster-39,113,Standard_DS3_v2,4,8,129.48,14.5,19.29,28.6359292,30.87619469
vm-101916,cluster-47,87,Standard_DS4_v2,8,16,265.81,12.36,29.9,29.85241379,31.44597701
vm-101917,cluster-26,115,Standard_E2s_v3,2,16,122.24,12.11,16.93,31.49956522,33.43756522
vm-101918,cluster-37,101,Standard_B2s,2,4,22.05,10.01,26.15,30.84445545,32.48534653
vm-101919,cluster-34,89,Standard_F2s_v2,2,4,60.39,22.45,18.86,32.59314607,34.07651685
vm-101920,cluster-7,98,Standard_DS3_v2,4,8,132.83,45.09,31.48,30.36265306,31.53826531
vm-101921,cluster-40,78,Standard_B1s,1,1,7.88,24.46,23.7,29.16679487,30.12717949
vm-101922,cluster-28,99,Standard_E2s_v3,2,16,121.65,20.08,23.6,31.59616162,32.48343434
vm-101923,cluster-39,113,Standard_B2s,2,4,22.18,23.55,17.49,28.6359292,30.87619469
vm-101924,cluster-39,113,Standard_D4s_v3,4,16,137.02,15.28,27.86,28.6359292,30.87619469
vm-101925,cluster-28,99,Standard_B1s,1,1,8.02,14.29,4.1,31.59616162,32.48343434
vm-101926,cluster-14,84,Standard_E2s_v3,2,16,122.46,70,60.53,30.01452381,33.89202381
vm-101927,cluster-50,99,Standard_F2s_v2,2,4,61.4,38.81,36.12,30.89232323,34.41474747
vm-101928,cluster-38,99,Standard_E2s_v3,2,16,119.84,29.9,29.9,34.45858586,37.30060606
vm-101929,cluster-4,102,Standard_B1s,1,1,8.02,30,53.37,28.31901961,30.97411765
vm-101930,cluster-42,115,Standard_E2s_v3,2,16,122.61,31.9,45.11,31.29747826,33.29347826
vm-101931,cluster-18,114,Standard_D2s_v3,2,8,70.2,29.35,16.89,29.90236842,30.61052632
vm-101932,cluster-44,93,Standard_D2s_v3,2,8,71.92,23.8,10.57,29.77021505,34.46806452
vm-101933,cluster-48,103,Standard_E2s_v3,2,16,123.53,21.73,29.9,30.88825243,34.43262136
vm-101934,cluster-25,102,Standard_F4s_v2,4,8,106.91,16.98,19.38,29.09637255,30.62176471
vm-101935,cluster-7,98,Standard_D4s_v3,4,16,141.13,84.66,85.19,30.36265306,31.53826531
vm-101936,cluster-38,99,Standard_D1s_v3,1,3,39.69,80.26,85.47,34.45858586,37.30060606
vm-101937,cluster-28,99,Standard_E4s_v3,4,32,197.77,18.72,12.43,31.59616162,32.48343434
vm-101938,cluster-5,100,Standard_D2s_v3,2,8,68.87,84.73,74.09,27.0222,31.858
vm-101939,cluster-3,100,Standard_B1s,1,1,8.09,16.77,26.21,29.0927,33.2273
vm-101940,cluster-44,93,Standard_B1s,1,1,8.19,24.43,29.14,29.77021505,34.46806452
vm-101941,cluster-31,111,Standard_B2s,2,4,21.41,42.72,48.15,33.35711712,35.1618018
vm-101942,cluster-47,87,Standard_D4s_v3,4,16,135.87,57.93,33.51,29.85241379,31.44597701
vm-101943,cluster-42,115,Standard_DS3_v2,4,8,126.61,82.67,76.23,31.29747826,33.29347826
vm-101944,cluster-20,87,Standard_D4s_v3,4,16,142.23,29.9,16.8,29.1954023,31.26563218
vm-101945,cluster-19,106,Standard_D2s_v3,2,8,70.17,29.9,13.94,33.03849057,36.94792453
vm-101946,cluster-48,103,Standard_F2s_v2,2,4,58.74,86.75,81.12,30.88825243,34.43262136
vm-101947,cluster-11,98,Standard_B1s,1,1,7.85,25.61,5.2,30.00326531,31.15336735
vm-101948,cluster-40,78,Standard_B2s,2,4,22.26,52.52,61.21,29.16679487,30.12717949
vm-101949,cluster-3,100,Standard_F2s_v2,2,4,59.55,30,46.83,29.0927,33.2273
vm-101950,cluster-23,107,Standard_B1s,1,1,8.09,12.26,20.05,29.45766355,30.96635514
vm-101951,cluster-7,98,Standard_D1s_v3,1,3,39.47,30.53,40.24,30.36265306,31.53826531
vm-101952,cluster-23,107,Standard_E2s_v3,2,16,119.81,57.66,53.11,29.45766355,30.96635514
vm-101953,cluster-7,98,Standard_B4ms,4,16,79.75,10.68,21.22,30.36265306,31.53826531
